"","grpvar","term","grp","condval","condsd"
"52","FlightNumber:FlightOrigin","(Intercept)","FlightNo_143:State_A",0.176783469098026,0.151786126693897
"53","FlightNumber:FlightOrigin","(Intercept)","FlightNo_144:State_E",-0.470226851472494,0.145078830751594
"54","FlightNumber:FlightOrigin","(Intercept)","FlightNo_145:State_B",0.170857734535614,0.0723577652379686
"55","FlightNumber:FlightOrigin","(Intercept)","FlightNo_146:State_E",-0.190014510765616,0.0770191155713834
"56","FlightNumber:FlightOrigin","(Intercept)","FlightNo_147:State_F",-0.146404624516733,0.0947765670703998
"57","FlightNumber:FlightOrigin","(Intercept)","FlightNo_148:State_E",-0.124009484082154,0.0724131826533225
"58","FlightNumber:FlightOrigin","(Intercept)","FlightNo_149:State_E",-0.0829579092457926,0.0621090081028773
"59","FlightNumber:FlightOrigin","(Intercept)","FlightNo_15:State_C",0.198031712160819,0.0827436217195454
"60","FlightNumber:FlightOrigin","(Intercept)","FlightNo_150:State_E",-0.184121774171506,0.089506248857829
"61","FlightNumber:FlightOrigin","(Intercept)","FlightNo_151:State_C",-0.193613546943506,0.187511781747438
"62","FlightNumber:FlightOrigin","(Intercept)","FlightNo_152:State_B",-0.0895314503361155,0.240695760473142
"63","FlightNumber:FlightOrigin","(Intercept)","FlightNo_153:State_C",-0.0636008901851139,0.0819934193763259
"64","FlightNumber:FlightOrigin","(Intercept)","FlightNo_154:State_E",-0.0745126087460716,0.123071901451617
"65","FlightNumber:FlightOrigin","(Intercept)","FlightNo_155:State_B",-0.416359033651411,0.117881559277836
"66","FlightNumber:FlightOrigin","(Intercept)","FlightNo_155:State_E",-0.283384337497954,0.168909480688317
"67","FlightNumber:FlightOrigin","(Intercept)","FlightNo_156:State_D",-0.11738848919436,0.237780799962157
"68","FlightNumber:FlightOrigin","(Intercept)","FlightNo_157:State_E",-0.0552949113373119,0.128922246896295
"69","FlightNumber:FlightOrigin","(Intercept)","FlightNo_158:State_E",-0.0544153252374146,0.244649401664702
"70","FlightNumber:FlightOrigin","(Intercept)","FlightNo_159:State_E",-0.152412470363542,0.149715254469668
"71","FlightNumber:FlightOrigin","(Intercept)","FlightNo_16:State_E",-0.321811988352029,0.0483609588457988
"72","FlightNumber:FlightOrigin","(Intercept)","FlightNo_160:State_E",-0.0203973211910829,0.248690439645787
"73","FlightNumber:FlightOrigin","(Intercept)","FlightNo_161:State_D",-0.100276629598998,0.11289463992017
"74","FlightNumber:FlightOrigin","(Intercept)","FlightNo_162:State_D",-0.0422188752774083,0.246091150780697
"75","FlightNumber:FlightOrigin","(Intercept)","FlightNo_163:State_F",-0.183830840053626,0.15380997485061
"76","FlightNumber:FlightOrigin","(Intercept)","FlightNo_164:State_B",-0.095701559306229,0.233438020128682
"77","FlightNumber:FlightOrigin","(Intercept)","FlightNo_165:State_C",0.0502493159947187,0.169185884148044
"78","FlightNumber:FlightOrigin","(Intercept)","FlightNo_166:State_D",0.0450237758375508,0.11412552491759
"79","FlightNumber:FlightOrigin","(Intercept)","FlightNo_167:State_D",-0.0809991361537723,0.114424382773552
"80","FlightNumber:FlightOrigin","(Intercept)","FlightNo_168:State_C",0.0621617756159103,0.156364305420754
"81","FlightNumber:FlightOrigin","(Intercept)","FlightNo_169:State_D",-0.118384278322657,0.189568350789078
"82","FlightNumber:FlightOrigin","(Intercept)","FlightNo_17:State_E",0.542326534694002,0.0819009543288733
"83","FlightNumber:FlightOrigin","(Intercept)","FlightNo_170:State_F",-0.233694119931087,0.196241861079268
"84","FlightNumber:FlightOrigin","(Intercept)","FlightNo_171:State_D",0.0628829188342783,0.230637242294487
"85","FlightNumber:FlightOrigin","(Intercept)","FlightNo_172:State_C",0.0105143512235636,0.174588860091932
"86","FlightNumber:FlightOrigin","(Intercept)","FlightNo_173:State_C",0.0956426754433433,0.216951211633493
"87","FlightNumber:FlightOrigin","(Intercept)","FlightNo_174:State_C",0.258159199716142,0.201892092284485
"88","FlightNumber:FlightOrigin","(Intercept)","FlightNo_175:State_E",-0.135896059487856,0.169703690007752
"89","FlightNumber:FlightOrigin","(Intercept)","FlightNo_176:State_E",-0.284558003805053,0.0832441070824285
"90","FlightNumber:FlightOrigin","(Intercept)","FlightNo_177:State_B",0.21073761532374,0.182198369465019
"91","FlightNumber:FlightOrigin","(Intercept)","FlightNo_177:State_E",0.123441882531007,0.119880869577533
